0,1
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
False,True
